kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
5480640,K02707.01,Kepler-399 d,2,1,0.998,58.0337426,138.7412,0.021,5.584,807.1,3.21,486.0,13.17,34.9,1.0,q1_q17_dr25_tce,5467.0,4.271,1.152,299.50174,40.670799,14.467
5480640,K02707.02,Kepler-399 b,2,1,0.998,14.4252635,136.75608,0.013,3.754,221.2,1.68,773.0,84.28,15.2,3.0,q1_q17_dr25_tce,5467.0,4.271,1.152,299.50174,40.670799,14.467
5480640,K02707.03,Kepler-399 c,2,1,0.997,26.6757818,149.99527,0.713,2.696,474.8,2.69,630.0,37.15,20.0,2.0,q1_q17_dr25_tce,5467.0,4.271,1.152,299.50174,40.670799,14.467
5175986,K02708.01,Kepler-1320 b,2,1,0.0,0.868386354,132.06741,0.135,1.066,488.5,1.52,1389.0,880.33,27.3,1.0,q1_q17_dr25_tce,4792.0,4.627,0.704,288.43359,40.380878,15.898
9008737,K02768.01,Kepler-404 b,2,1,,11.8288843,137.6991,0.2658,3.337,191.0,1.18,730.0,67.13,9.1,1.0,q1_q16_tce,5653.0,4.551,0.857,286.39862,45.343529,15.228
9008737,K02768.02,Kepler-404 c,2,1,,14.7512034,137.1559,0.8759,1.25,261.1,1.63,678.0,49.97,8.3,,,5653.0,4.551,0.857,286.39862,45.343529,15.228
10917043,K02770.01,,1,1,1.0,205.385912,284.18824,0.008,8.681,1248.7,2.11,200.0,0.38,24.3,1.0,q1_q17_dr25_tce,4400.0,4.659,0.624,290.25385,48.360821,15.558
6521045,K00041.02,Kepler-100 b,2,1,1.0,6.88707073,133.17797,0.696,4.4679,68.7,1.3,1155.0,420.97,38.2,2.0,q1_q17_dr25_tce,5788.0,4.122,1.474,291.38599,41.990269,11.197
8167959,K00267.01,,0,0,,165.75597,207.3074,98.6021,8.45,57.3,15049.8,398.0,5.96,12.8,,,5800.0,4.119,1.412,292.62637,44.02113,10.458
6697605,K02851.01,Kepler-1985 b,2,1,0.709,3.42064689,132.30629,0.92,1.767,356.8,2.27,1129.0,382.68,13.9,1.0,q1_q17_dr25_tce,5370.0,4.411,0.966,293.56635,42.13258,15.472
6697605,K02851.02,,1,1,1.0,1.23935745,131.85254,0.932,1.683,150.9,1.5,1583.0,1488.51,9.7,2.0,q1_q17_dr25_tce,5370.0,4.411,0.966,293.56635,42.13258,15.472
6294819,K02852.01,Kepler-1368 b,2,1,0.998,0.675650404,131.68114,0.03,1.8261,200.7,1.36,2085.0,4473.06,22.4,1.0,q1_q17_dr25_tce,5966.0,4.493,0.961,294.76697,41.64468,15.892
12602314,K02853.01,,1,1,0.992,1.407020118,131.60897,0.167,1.3766,181.9,1.12,1350.0,782.45,18.9,1.0,q1_q17_dr25_tce,5022.0,4.485,0.849,290.43323,51.626041,14.946
5787131,K02927.01,,1,1,0.988,24.4359956,134.8181,0.019,6.254,496.6,2.31,674.0,48.81,17.1,1.0,q1_q17_dr25_tce,6197.0,4.449,1.035,290.54007,41.09304,15.849
11401755,K00277.01,Kepler-36 c,2,1,1.0,16.23191704,171.67758,0.017,7.461,501.6,3.54,926.0,174.1,194.9,1.0,q1_q17_dr25_tce,5919.0,4.042,1.585,291.25018,49.231834,11.866
8292840,K00260.03,Kepler-126 c,2,1,1.0,21.86965714,140.29513,0.557,5.5177,125.5,1.51,790.0,92.0,43.5,3.0,q1_q17_dr25_tce,6214.0,4.238,1.297,289.34732,44.208511,10.5
5272233,K02711.01,Kepler-400 b,2,1,1.0,9.02436414,133.54199,0.014,3.011,214.6,1.62,939.0,183.39,23.5,1.0,q1_q17_dr25_tce,5885.0,4.348,1.111,290.94449,40.480042,13.642
5272233,K02711.02,Kepler-400 c,2,1,0.992,17.3408735,138.96694,0.489,3.398,159.0,1.43,755.0,76.86,13.5,2.0,q1_q17_dr25_tce,5885.0,4.348,1.111,290.94449,40.480042,13.642
6346809,K02775.01,,1,1,1.0,17.57704569,137.73116,1.25,2.022,670.0,27.21,673.0,48.33,19.1,1.0,q1_q17_dr25_tce,5653.0,4.442,0.901,285.09872,41.775921,14.94
4547603,K02855.01,,1,1,0.963,1.400755743,132.02177,0.413,1.0562,144.4,1.3,1628.0,1659.74,19.8,1.0,q1_q17_dr25_tce,5487.0,4.333,1.072,287.19247,39.626148,14.456
5688910,K02856.01,Kepler-1369 b,2,1,0.918,25.8730914,143.28644,0.196,5.085,694.4,2.88,667.0,46.82,20.1,1.0,q1_q17_dr25_tce,6036.0,4.382,1.093,285.79724,40.93618,15.323
6345732,K02857.01,Kepler-1370 b,2,1,1.0,20.2642023,135.27919,0.914,4.664,185.3,2.12,770.0,82.92,19.9,1.0,q1_q17_dr25_tce,5937.0,4.251,1.291,284.56567,41.778481,13.701
5716763,K00272.01,,1,1,0.0,1.28132831,169.665953,0.926,0.9157,525.5,4.52,2215.0,5673.71,196.4,1.0,q1_q17_dr25_tce,5918.0,3.978,1.596,295.10114,40.986679,12.107
6345732,K02857.02,Kepler-1370 c,2,1,0.931,7.44136102,137.74695,0.862,4.554,79.7,1.33,1075.0,315.02,14.2,2.0,q1_q17_dr25_tce,5937.0,4.251,1.291,284.56567,41.778481,13.701
8611257,K02931.01,Kepler-1389 b,2,1,0.999,99.2532336,148.53067,0.947,7.208,538.0,2.17,300.0,1.93,20.5,1.0,q1_q17_dr25_tce,5010.0,4.623,0.715,285.71741,44.758419,14.699
12416987,K02933.01,,1,1,0.0,119.0833042,163.56212,1.257,2.558,2951.0,22.19,240.0,0.78,18.9,1.0,q1_q17_dr25_tce,4412.0,4.662,0.623,295.67798,51.257839,15.823
8259713,K02935.01,,1,1,0.999,27.8813154,134.51369,0.168,6.346,209.2,1.54,681.0,50.86,15.5,1.0,q1_q17_dr25_tce,6434.0,4.414,1.055,299.6611,44.112381,13.603
10880507,K02936.01,Kepler-1390 b,2,1,0.73,6.4802138,132.8598,0.725,3.27,142.0,1.26,934.0,180.05,13.7,1.0,q1_q17_dr25_tce,5496.0,4.417,0.983,298.66235,48.24876,14.421
11098013,K02712.01,,1,1,1.0,7.50790041,138.7047,0.795,5.646,145.0,1.77,1138.0,396.33,11.9,1.0,q1_q17_dr25_tce,6408.0,4.309,1.337,297.74728,48.694309,11.125
12206313,K02714.01,Kepler-401 b,2,1,0.982,14.3832267,140.57648,0.7,8.378,178.5,1.84,889.0,147.78,39.0,1.0,q1_q17_dr25_tce,6115.0,4.249,1.291,290.08276,50.86348,13.312
12206313,K02714.02,Kepler-401 c,2,1,0.998,47.3186631,170.06035,0.189,10.465,263.4,2.1,598.0,30.22,36.2,2.0,q1_q17_dr25_tce,6115.0,4.249,1.291,290.08276,50.86348,13.312
9837661,K02715.01,Kepler-1321 b,2,1,1.0,11.12827427,139.54417,0.594,2.6118,6057.0,4.04,408.0,6.52,65.6,1.0,q1_q17_dr25_tce,3640.0,4.744,0.503,294.52859,46.640968,16.835
7769819,K02778.01,Kepler-1342 b,2,1,1.0,2.21571296,131.82107,0.796,1.8211,285.1,1.7,1283.0,638.56,22.1,1.0,q1_q17_dr25_tce,5417.0,4.447,0.901,297.02008,43.432549,15.392
11874577,K02779.01,Kepler-1875 b,2,1,0.998,34.4585495,147.82493,0.626,7.434,431.0,1.88,559.0,23.05,23.7,1.0,q1_q17_dr25_tce,6161.0,4.545,0.862,296.77283,50.188419,14.936
12164564,K02780.01,Kepler-1343 b,2,1,0.996,3.35184041,131.64441,0.091,1.9855,345.3,1.88,1294.0,661.69,20.0,1.0,q1_q17_dr25_tce,6198.0,4.464,1.005,294.29453,50.725368,15.526
3425851,K00268.01,,1,1,1.0,110.3783828,175.9317,0.014,12.211,489.8,3.02,473.0,11.82,108.9,1.0,q1_q17_dr25_tce,6342.0,4.242,1.359,285.72879,38.506973,10.56
10397751,K02859.01,Kepler-1371 b,2,1,1.0,3.4462125,132.22894,0.704,2.101,83.5,0.7,1015.0,251.24,15.6,1.0,q1_q17_dr25_tce,5374.0,4.555,0.721,288.83136,47.551991,13.851
10397751,K02859.02,Kepler-1371 c,2,1,0.829,2.005414293,133.24526,0.874,1.934,59.5,0.65,1216.0,516.85,13.9,2.0,q1_q17_dr25_tce,5374.0,4.555,0.721,288.83136,47.551991,13.851
10397751,K02859.03,,1,1,1.0,4.28886792,132.37761,0.534,2.599,59.3,0.57,944.0,187.43,11.1,5.0,q1_q17_dr25_tce,5374.0,4.555,0.721,288.83136,47.551991,13.851
6679295,K02862.01,,1,1,0.993,24.5752524,144.18324,0.489,2.258,1003.4,1.64,316.0,2.35,12.1,1.0,q1_q17_dr25_tce,3678.0,4.755,0.512,287.94861,42.156139,15.907
9642292,K02946.01,Kepler-1392 b,2,1,0.997,15.1408916,143.74584,0.136,4.359,476.8,1.93,714.0,61.42,20.1,1.0,q1_q17_dr25_tce,5926.0,4.532,0.887,288.76697,46.394421,15.679
6356692,K02948.01,Kepler-1888 b,2,1,1.0,11.39169531,141.55983,0.849,5.0,51.0,1.02,886.0,145.67,19.0,1.0,q1_q17_dr25_tce,5557.0,4.198,1.249,289.39474,41.782349,11.926
6026737,K02949.01,,1,1,0.934,10.1747037,132.3605,0.726,5.179,52.4,1.04,985.0,222.53,11.8,1.0,q1_q17_dr25_tce,5866.0,4.191,1.339,285.87579,41.332432,13.313
4991208,K02951.01,Kepler-1393 b,2,1,0.998,2.44358543,132.80194,0.258,1.852,59.1,0.67,1249.0,574.37,11.9,1.0,q1_q17_dr25_tce,5561.0,4.486,0.873,284.45947,40.142559,13.348
9837661,K02715.02,Kepler-1321 c,2,1,1.0,2.226496196,133.37195,0.048,1.7073,1839.1,2.1,697.0,55.76,36.0,2.0,q1_q17_dr25_tce,3640.0,4.744,0.503,294.52859,46.640968,16.835
9837661,K02715.03,Kepler-1321 d,2,1,1.0,5.72084599,134.66576,0.166,2.744,1316.0,1.78,509.0,15.84,20.5,3.0,q1_q17_dr25_tce,3640.0,4.744,0.503,294.52859,46.640968,16.835
9092504,K02716.01,Kepler-1322 b,2,1,1.0,0.962864171,132.12548,0.736,1.6802,303.5,1.52,1666.0,1828.67,31.6,1.0,q1_q17_dr25_tce,5704.0,4.575,0.804,293.20453,45.435398,15.81
5383248,K00261.01,Kepler-96 b,2,1,1.0,16.23847733,171.019564,0.766,3.9699,646.7,2.76,711.0,60.35,125.8,1.0,q1_q17_dr25_tce,5683.0,4.422,0.993,297.06961,40.525131,10.297
9092504,K02716.02,Kepler-1322 c,2,1,0.956,6.46004728,135.96779,0.828,1.979,394.2,1.8,883.0,144.06,17.0,2.0,q1_q17_dr25_tce,5704.0,4.575,0.804,293.20453,45.435398,15.81
10001368,K02785.01,Kepler-1344 b,2,1,1.0,4.76831033,134.86116,0.191,3.2363,251.8,1.78,1219.0,522.81,35.4,1.0,q1_q17_dr25_tce,6237.0,4.374,1.116,287.0863,46.945808,14.083
9466429,K02786.01,Kepler-1345 b,2,1,0.996,44.616751,164.45238,0.618,7.831,239.7,2.31,693.0,54.56,28.4,1.0,q1_q17_dr25_tce,6763.0,4.22,1.424,292.47797,46.022831,13.791
8885643,K02789.01,Kepler-1346 b,2,1,1.0,3.40165617,132.06195,0.906,1.9617,155.9,1.34,1236.0,552.42,19.9,1.0,q1_q17_dr25_tce,6177.0,4.516,0.906,291.84131,45.17918,14.497
5652893,K02790.01,Kepler-1347 b,2,1,1.0,14.00948631,132.96947,0.268,3.399,169.9,0.98,617.0,34.32,22.6,1.0,q1_q17_dr25_tce,5153.0,4.551,0.767,299.65961,40.843849,13.38
8681833,K02865.01,Kepler-1372 b,2,1,0.982,1.311558909,131.53283,0.218,1.919,141.3,1.15,1655.0,1776.99,17.2,1.0,q1_q17_dr25_tce,5926.0,4.501,0.963,288.88663,44.83955,15.371
4138951,K02866.01,Kepler-1373 b,2,1,0.99,1.291233083,131.99105,0.2,1.855,66.0,0.89,1887.0,2993.7,15.9,1.0,q1_q17_dr25_tce,6384.0,4.419,1.086,285.75204,39.24921,14.135
3102384,K00273.01,Kepler-454 b,2,1,1.0,10.573751447,175.067739,0.785,1.7259,298.9,2.07,844.0,120.25,82.0,1.0,q1_q17_dr25_tce,5720.0,4.4,1.08,287.47852,38.22884,11.457
10471515,K02961.01,Kepler-1395 b,2,1,0.992,3.7847507,133.50785,0.021,2.924,33.5,0.7,1311.0,699.15,12.2,1.0,q1_q17_dr25_tce,6017.0,4.326,1.206,292.33755,47.6642,12.581
4935172,K02962.01,,1,1,0.785,2.17291055,131.73552,0.362,2.139,76.4,0.93,1507.0,1220.49,13.6,1.0,q1_q17_dr25_tce,6164.0,4.446,1.045,294.86319,40.007511,14.229
8760040,K02963.01,Kepler-1396 b,2,1,0.999,18.2206024,141.37607,0.125,5.109,201.8,1.78,786.0,90.43,19.7,1.0,q1_q17_dr25_tce,5951.0,4.283,1.262,294.33646,44.918289,14.544
8760040,K02963.02,,1,1,0.913,7.35101287,133.63951,0.608,2.757,115.9,1.42,1064.0,303.08,12.8,2.0,q1_q17_dr25_tce,5951.0,4.283,1.262,294.33646,44.918289,14.544
10098844,K02964.01,Kepler-1397 b,2,1,0.985,47.4497134,173.4565,0.016,10.675,206.4,1.61,551.0,21.82,16.9,1.0,q1_q17_dr25_tce,6007.0,4.353,1.126,299.67587,47.07584,14.089
9467404,K02717.01,Kepler-1323 b,2,1,1.0,0.929906166,132.25126,0.102,1.743,108.7,1.48,2291.0,6514.57,79.7,1.0,q1_q17_dr25_tce,6039.0,4.169,1.413,292.87228,46.098881,12.41
5184911,K02719.01,Kepler-1324 b,2,1,1.0,4.11585514,134.11726,0.807,1.4858,425.8,1.93,895.0,151.55,20.8,1.0,q1_q17_dr25_tce,4827.0,4.508,0.823,291.18497,40.311211,15.141
8176564,K02720.01,,1,1,1.0,6.57159435,132.74598,0.751,3.1044,65.7,1.26,1211.0,507.81,30.7,1.0,q1_q17_dr25_tce,6042.0,4.139,1.432,295.43967,44.039162,10.338
6587105,K02721.01,Kepler-1325 b,2,1,1.0,33.878639,160.21869,0.923,6.194,700.1,3.52,564.0,24.0,27.9,1.0,q1_q17_dr25_tce,5533.0,4.348,1.072,285.01721,42.085381,15.16
11662184,K02791.01,Kepler-1348 b,2,1,0.995,27.5722144,145.39543,0.562,5.256,296.3,1.94,636.0,38.62,20.0,1.0,q1_q17_dr25_tce,5912.0,4.397,1.09,292.08746,49.788761,14.718
11127479,K02792.01,Kepler-1349 b,2,1,1.0,2.12821621,132.48055,0.098,3.146,25.9,0.7,1668.0,1831.55,22.1,1.0,q1_q17_dr25_tce,5952.0,4.227,1.377,286.33835,48.744099,11.126
10604521,K02797.01,,1,1,1.0,0.868122253,131.83212,0.006,1.5471,231.3,1.65,2047.0,4163.14,23.2,1.0,q1_q17_dr25_tce,6116.0,4.44,1.084,293.68356,47.833141,15.8
8884274,K02868.01,Kepler-1374 b,2,1,1.0,10.65275054,136.08994,0.051,2.684,740.7,2.2,737.0,69.81,17.5,1.0,q1_q17_dr25_tce,5602.0,4.571,0.817,291.34998,45.172272,15.97
7767162,K02869.01,Kepler-1375 b,2,1,1.0,3.30040818,133.56723,0.008,4.462,98.8,1.43,1543.0,1341.9,19.3,1.0,q1_q17_dr25_tce,6333.0,4.229,1.438,296.29355,43.403271,13.749
4385148,K02942.01,,1,1,0.954,13.84301228,139.95334,0.052,4.077,567.8,1.98,699.0,56.45,17.5,1.0,q1_q17_dr25_tce,5745.0,4.559,0.837,296.26456,39.40596,15.48
4385148,K02942.02,Kepler-1886 b,2,1,0.973,24.2758992,152.43133,0.441,4.59,702.2,2.25,580.0,26.68,17.0,2.0,q1_q17_dr25_tce,5745.0,4.559,0.837,296.26456,39.40596,15.48
9838468,K02943.01,Kepler-1391 b,2,1,0.948,54.4099612,175.40307,0.157,9.314,193.0,1.56,513.0,16.35,20.8,1.0,q1_q17_dr25_tce,5746.0,4.309,1.133,294.83102,46.659592,13.852
8617363,K02945.01,Kepler-1887 b,2,1,0.988,19.94752741,144.2469,0.094,1.756,861.3,2.52,625.0,36.14,16.0,1.0,q1_q17_dr25_tce,5749.0,4.547,0.864,288.95551,44.7057,15.999
11401755,K00277.02,Kepler-36 b,2,1,0.063,13.84984567,141.64914,0.012,7.2783,84.6,1.45,977.0,214.98,35.2,2.0,q1_q17_dr25_tce,5919.0,4.042,1.585,291.25018,49.231834,11.866
7673192,K02722.01,Kepler-402 c,2,1,0.98,6.12479773,134.93803,0.79,3.466,129.3,1.51,1140.0,399.43,20.1,1.0,q1_q17_dr25_tce,6052.0,4.285,1.202,288.37024,43.35461,13.268
7673192,K02722.02,Kepler-402 e,2,1,1.0,11.24284815,136.32084,0.52,4.241,136.0,1.44,931.0,177.7,17.4,3.0,q1_q17_dr25_tce,6052.0,4.285,1.202,288.37024,43.35461,13.268
7673192,K02722.03,Kepler-402 b,2,1,0.997,4.02877097,133.76774,0.193,3.173,100.4,1.21,1311.0,699.45,18.6,2.0,q1_q17_dr25_tce,6052.0,4.285,1.202,288.37024,43.35461,13.268
7673192,K02722.04,Kepler-402 d,2,1,0.999,8.92114318,137.49071,0.12,3.933,110.8,1.27,1006.0,241.79,15.3,4.0,q1_q17_dr25_tce,6052.0,4.285,1.202,288.37024,43.35461,13.268
11807274,K00262.01,Kepler-50 b,2,1,1.0,7.81285862,172.6138,0.03,4.098,117.3,1.68,1196.0,483.06,32.3,2.0,q1_q17_dr25_tce,6237.0,4.136,1.543,288.10086,50.033718,10.421
7670943,K00269.01,Kepler-1713 b,2,1,1.0,18.01164974,185.09162,0.924,6.7367,107.8,1.83,900.0,155.37,60.8,1.0,q1_q17_dr25_tce,6477.0,4.224,1.459,287.34573,43.378391,10.927
6697756,K02798.01,Kepler-1351 b,2,1,0.992,0.916142298,132.02221,0.232,1.1555,98.5,0.6,1212.0,507.47,23.0,1.0,q1_q17_dr25_tce,4374.0,4.639,0.614,293.60873,42.197681,14.107
5905822,K02801.01,Kepler-1876 b,2,1,1.0,6.99205021,138.05147,0.944,5.037,33.4,1.06,1194.0,479.87,24.4,1.0,q1_q17_dr25_tce,6057.0,4.139,1.467,299.16049,41.14373,10.787
10793172,K02871.01,Kepler-1693 b,2,1,0.989,12.0999065,143.04424,0.14,3.558,165.5,1.39,807.0,100.37,15.1,1.0,q1_q17_dr25_tce,5553.0,4.33,1.098,290.20163,48.185822,14.754
10793172,K02871.02,Kepler-1693 c,2,1,0.995,5.36375016,134.65014,0.008,2.94,114.3,1.15,1059.0,296.73,14.4,2.0,q1_q17_dr25_tce,5553.0,4.33,1.098,290.20163,48.185822,14.754
4367854,K02876.01,,1,1,0.276,5.1952021,133.34401,0.604,2.1552,320.8,1.37,836.0,115.35,17.7,1.0,q1_q17_dr25_tce,5044.0,4.551,0.738,292.37903,39.435841,14.937
8801316,K02956.01,Kepler-1394 b,2,1,1.0,3.93766786,135.27724,0.226,4.655,24.3,1.36,1947.0,3388.82,16.8,1.0,q1_q17_dr25_tce,6277.0,3.728,2.741,283.45319,45.084141,11.801
10597693,K02958.01,,1,1,1.0,31.6084371,134.68285,0.022,3.675,331.6,1.89,634.0,38.1,16.2,1.0,q1_q17_dr25_tce,6341.0,4.446,1.033,290.9288,47.887249,14.756
7466270,K02959.01,,1,1,0.782,16.1558656,140.23012,0.973,3.798,731.3,2.04,455.0,10.1,17.5,1.0,q1_q17_dr25_tce,4504.0,4.713,0.53,297.27222,43.098721,15.771
12314973,K00279.01,Kepler-450 b,2,1,1.0,28.45489091,176.706265,0.5,8.1593,1418.6,6.08,769.0,82.7,244.7,1.0,q1_q17_dr25_tce,6206.0,4.159,1.573,295.48651,51.0135,11.684
3346154,K02723.01,Kepler-1871 b,2,1,1.0,1.952711161,133.160986,0.962,0.872,403.0,2.58,1403.0,917.15,30.7,1.0,q1_q17_dr25_tce,5741.0,4.495,0.946,292.42749,38.472912,14.575
5775129,K02802.01,Kepler-1691 b,2,1,0.988,3.84822189,131.9185,0.368,2.013,203.9,1.72,1283.0,641.53,17.6,1.0,q1_q17_dr25_tce,5927.0,4.323,1.193,286.25443,41.02187,14.919
9898447,K02803.01,Kepler-1877 b,2,1,1.0,2.37752442,133.39854,0.256,2.307,32.1,0.53,1278.0,632.62,15.9,1.0,q1_q17_dr25_tce,5615.0,4.505,0.936,294.86688,46.790562,12.258
11135308,K02805.01,Kepler-1352 b,2,1,0.999,1.877878538,132.26131,0.248,2.39,47.5,0.78,1701.0,1977.35,20.6,1.0,q1_q17_dr25_tce,6324.0,4.352,1.115,290.69373,48.701481,13.295
2985587,K02807.01,,1,1,1.0,3.375716723,134.21319,0.982,1.5436,175.7,2.34,1472.0,1111.66,20.2,1.0,q1_q17_dr25_tce,6310.0,4.273,1.282,290.48007,38.136688,13.91
6521045,K00041.03,Kepler-100 d,2,1,1.0,35.3331932,153.98249,0.656,5.966,99.7,1.55,670.0,47.52,28.8,3.0,q1_q17_dr25_tce,5788.0,4.122,1.474,291.38599,41.990269,11.197
8077137,K00274.01,Kepler-128 b,2,1,1.0,15.0896415,175.95371,0.02,4.3349,77.8,1.42,968.0,207.64,29.5,1.0,q1_q17_dr25_tce,6063.0,4.061,1.613,282.49222,43.980209,11.39
7019524,K02877.01,Kepler-1376 b,2,1,0.981,5.30873978,134.25061,0.173,3.018,127.5,1.08,1042.0,279.21,16.7,1.0,q1_q17_dr25_tce,5914.0,4.483,0.955,286.95844,42.541382,14.699
5106313,K02878.01,Kepler-1694 b,2,1,0.991,3.89524296,131.85929,0.224,1.689,189.0,1.13,956.0,197.66,16.2,1.0,q1_q17_dr25_tce,5018.0,4.492,0.838,293.79358,40.240929,14.756
9825174,K02880.01,Kepler-1377 b,2,1,0.993,0.740926358,131.91163,0.202,1.0163,195.5,1.22,1873.0,2909.21,20.0,1.0,q1_q17_dr25_tce,5618.0,4.494,0.874,289.19547,46.651699,15.918
5642620,K02882.01,,1,1,0.0,75.8580035,165.5543,0.935,5.382,1148.4,2.72,281.0,1.47,16.1,3.0,q1_q17_dr25_tce,4474.0,4.67,0.614,297.59085,40.81496,15.398
5980783,K02967.01,Kepler-1889 b,2,1,0.983,37.3033197,133.3072,0.908,7.793,551.7,2.31,493.0,14.0,19.5,1.0,q1_q17_dr25_tce,5646.0,4.55,0.817,297.19928,41.226429,15.527
8873090,K02968.01,,1,1,0.999,10.16435076,136.43034,0.915,6.017,37.7,1.99,1389.0,879.94,18.4,1.0,q1_q17_dr25_tce,6133.0,3.718,2.71,286.58014,45.163822,11.912
12008872,K02729.01,Kepler-1327 b,2,1,1.0,14.8877665,141.95432,0.795,4.981,252.5,1.96,831.0,112.85,28.4,1.0,q1_q17_dr25_tce,6143.0,4.344,1.116,289.06485,50.460972,13.914
8415200,K02730.01,Kepler-1328 b,2,1,0.989,4.52158614,133.21804,0.203,3.4702,106.2,1.31,1214.0,513.68,26.2,1.0,q1_q17_dr25_tce,5576.0,4.201,1.289,284.67538,44.41777,13.836
9886361,K02732.01,Kepler-403 b,2,1,1.0,7.03146295,134.4525,0.014,5.922,85.4,1.38,1194.0,480.26,33.8,1.0,q1_q17_dr25_tce,6170.0,4.192,1.499,289.92145,46.74456,12.805
9886361,K02732.03,Kepler-403 c,2,1,0.986,54.2811949,140.71639,0.85,5.517,147.8,2.07,604.0,31.45,20.0,3.0,q1_q17_dr25_tce,6170.0,4.192,1.499,289.92145,46.74456,12.805
6528464,K00270.01,Kepler-449 b,2,1,1.0,12.58229808,175.02129,0.044,6.375,118.7,1.53,917.0,167.41,62.1,1.0,q1_q17_dr25_tce,5587.0,4.091,1.423,293.73282,41.900829,11.411
10275766,K02810.02,,0,0,,354.95118,156.9947,0.0405,13.02,421.9,2.53,303.0,1.99,7.0,,,6392.0,4.366,1.23,292.5448,47.37191,15.396
5209845,K02883.01,Kepler-1378 b,2,1,1.0,11.95401876,140.26226,0.744,2.656,855.9,2.1,525.0,17.92,19.3,1.0,q1_q17_dr25_tce,4359.0,4.611,0.659,297.37332,40.366402,15.911
6129524,K02886.01,Kepler-1379 b,2,1,1.0,0.88184263,131.68869,0.454,1.3117,249.9,1.24,1564.0,1419.46,21.2,1.0,q1_q17_dr25_tce,5268.0,4.594,0.776,293.67047,41.410252,15.919
5794570,K02675.01,Kepler-1312 b,2,1,1.0,5.448321078,132.49088,0.614,2.2213,529.4,2.17,978.0,215.95,55.1,1.0,q1_q17_dr25_tce,5721.0,4.517,0.905,292.97125,41.03577,12.43
5794570,K02675.02,Kepler-1312 c,2,1,1.0,1.116127169,131.84982,0.648,1.3235,109.2,1.0,1659.0,1797.63,19.2,2.0,q1_q17_dr25_tce,5721.0,4.517,0.905,292.97125,41.03577,12.43
9958387,K02677.01,,1,1,0.999,237.787237,196.97103,0.947,10.509,1627.7,9.91,354.0,3.73,92.3,1.0,q1_q17_dr25_tce,5185.0,3.936,1.853,294.75769,46.83112,13.46
6779260,K02678.01,Kepler-1313 b,2,1,1.0,3.833087643,131.63482,0.932,1.51,461.4,2.25,1012.0,247.8,40.2,1.0,q1_q17_dr25_tce,5397.0,4.543,0.831,292.38855,42.233261,11.799
11807274,K00262.02,Kepler-50 c,2,1,1.0,9.37663713,136.95319,0.828,2.1033,118.4,1.89,1125.0,379.3,21.0,1.0,q1_q17_dr25_tce,6237.0,4.136,1.543,288.10086,50.033718,10.421
5953297,K02733.01,Kepler-1688 b,2,1,1.0,5.62006198,132.95381,0.969,2.751,190.1,1.45,772.0,84.01,17.4,1.0,q1_q17_dr25_tce,4868.0,4.6,0.746,289.55301,41.297852,14.009
7659389,K02734.01,Kepler-1872 b,2,1,1.0,3.8259005,132.20163,0.951,1.8057,857.2,3.45,1005.0,241.25,20.3,1.0,q1_q17_dr25_tce,5223.0,4.505,0.885,281.04916,43.322601,15.768
9472074,K02735.01,Kepler-1873 b,2,1,1.0,0.558841234,131.57991,0.307,0.7918,280.9,1.33,1787.0,2412.15,26.3,1.0,q1_q17_dr25_tce,5151.0,4.592,0.792,294.59656,46.048302,15.6
10842192,K02736.01,Kepler-1329 b,2,1,1.0,9.33648141,140.67893,0.901,2.5449,885.4,2.39,577.0,26.22,23.1,1.0,q1_q17_dr25_tce,4442.0,4.619,0.648,281.64774,48.271049,15.911
2442448,K02812.01,Kepler-1354 b,2,1,0.997,76.6139446,153.79301,0.851,10.22,498.7,2.61,466.0,11.12,28.6,1.0,q1_q17_dr25_tce,6173.0,4.408,1.03,291.24518,37.75906,14.357
11197853,K02813.01,,1,1,1.0,0.698461304,131.85138,0.459,0.7887,134.4,14.81,5173.0,168689.02,16.1,1.0,q1_q17_dr25_tce,4676.0,2.577,12.558,295.34222,48.856152,13.586
11283615,K02816.01,Kepler-1355 b,2,1,1.0,1.289590179,131.89057,0.401,1.3541,286.0,1.38,1448.0,1040.23,18.9,1.0,q1_q17_dr25_tce,5467.0,4.578,0.808,283.74142,49.067982,15.471
7605093,K02817.01,Kepler-1356 b,2,1,1.0,0.634003002,131.89476,0.367,0.9207,316.9,1.35,1714.0,2030.16,21.0,1.0,q1_q17_dr25_tce,5226.0,4.606,0.75,290.99536,43.243938,15.76
8077137,K00274.02,Kepler-128 c,2,1,1.0,22.8030252,153.37541,0.291,4.768,62.9,1.29,843.0,119.6,20.4,2.0,q1_q17_dr25_tce,6063.0,4.061,1.613,282.49222,43.980209,11.39
7463685,K02890.01,Kepler-1884 b,2,1,0.998,8.98826122,138.83733,0.92,4.96,160.8,1.39,864.0,131.92,14.5,1.0,q1_q17_dr25_tce,5984.0,4.521,0.906,296.74643,43.045441,15.257
